order_id,customer_id,product_id,quantity,unit_price,total_price,order_date,shipping_address,payment_method,status
1119,318,751,8,875.42,2993.52,2021-08-16,106 Mayfield Parkway,PayPal,delivered
1120,45,221,67,844.17,2827.89,2020-01-18,4 Morning Park,credit card,delivered
1121,284,189,16,996.93,9867.84,2020-11-17,95 Evergreen Park,credit card,shipped
1122,890,928,47,837.95,2908.56,2022-09-03,6233 Pine View Circle,PayPal,shipped
1123,623,66,52,592.86,1256.71,2020-03-01,16 Bartillon Lane,Apple Pay,processing
1124,731,299,45,122.97,6580.67,2020-08-22,37 Steensland Crossing,PayPal,pending
1125,741,617,16,800.07,8580.03,2022-02-18,29462 Burning Wood Pass,Apple Pay,shipped
1126,398,148,13,130.83,5233.56,2021-06-01,6482 Transport Lane,Apple Pay,pending
1127,940,338,50,233.46,1570.02,2022-06-03,08120 Badeau Terrace,credit card,pending
1128,822,650,89,557.19,9968.49,2022-10-21,8 Sommers Avenue,credit card,processing
1129,868,728,96,609.98,3360.51,2022-07-06,250 Barnett Circle,PayPal,processing
1130,251,537,30,8.84,6145.22,2021-11-02,918 Loomis Center,Apple Pay,processing
1131,622,566,15,871.39,4232.21,2022-10-05,3 Nova Terrace,credit card,delivered
1132,225,796,35,176.08,575.5,2021-01-30,320 Springs Point,Apple Pay,pending
1133,65,473,60,367.1,4170.92,2021-05-25,9 Loeprich Junction,credit card,delivered
1134,209,126,1,34.8,4162.32,2021-01-08,6 Fordem Drive,PayPal,processing
1135,444,404,1,931.55,8968.95,2022-08-08,580 Annamark Street,Apple Pay,processing
1136,68,763,24,773.21,6085.5,2021-09-25,24 Brown Hill,PayPal,shipped
1137,120,974,72,890.59,787.27,2020-09-23,505 Artisan Plaza,PayPal,processing
1138,499,40,30,778.08,830.9,2021-10-04,95390 1st Trail,PayPal,processing
1139,173,557,92,175.19,7834.78,2020-11-15,0 Lotheville Drive,credit card,processing
1140,511,130,22,647.31,18.1,2020-01-23,94 Barby Drive,credit card,pending
1141,151,232,38,942.4,61.71,2020-10-23,2 Melody Avenue,PayPal,shipped
1142,214,595,63,880.45,2466.05,2021-02-22,004 Basil Park,credit card,shipped
1143,909,119,79,872.23,4502.7,2022-03-13,13 Nobel Drive,PayPal,delivered
1144,498,383,17,618.79,8033.53,2020-04-03,281 Logan Hill,Apple Pay,delivered
1145,2,654,81,933.68,751.11,2022-09-28,663 Hansons Lane,Apple Pay,shipped
1146,888,311,49,67.6,2834.26,2020-01-21,3893 Forster Alley,credit card,processing
1147,242,459,22,982.05,1207.71,2022-01-26,858 Mendota Park,Apple Pay,shipped
1148,158,498,34,28.29,9472.46,2020-07-31,8380 Service Road,Apple Pay,shipped
1149,778,80,69,515.1,7754.53,2022-03-03,69 Mockingbird Road,credit card,shipped
1150,586,756,53,784.71,4240.34,2020-03-27,23529 Pearson Drive,Apple Pay,shipped
1151,164,860,10,156.61,1033.92,2020-08-20,43662 Riverside Avenue,Apple Pay,pending
1152,602,845,91,939.38,5636.99,2021-10-20,1 Muir Point,PayPal,shipped
1153,384,327,47,643.73,6555.65,2020-01-30,276 East Park,credit card,delivered
1154,87,17,74,510.8,1387.43,2021-10-14,6999 Division Hill,credit card,pending
1155,70,958,76,993.11,1551.39,2020-03-07,7 Arizona Hill,credit card,shipped
1156,321,290,27,498.48,3112.92,2021-07-31,3536 Bayside Street,Apple Pay,pending
1157,579,836,51,422.44,4963.66,2021-08-10,98 3rd Crossing,PayPal,delivered
1158,981,569,36,751.49,5387.65,2022-12-29,48 Ramsey Lane,PayPal,processing
1159,470,673,50,772.16,1687.89,2020-02-23,81 Rusk Hill,PayPal,shipped
1160,914,58,40,986.24,1757.83,2021-03-25,6429 Sherman Road,PayPal,delivered
1161,111,353,97,325.1,739.98,2020-04-30,1459 Forest Dale Pass,Apple Pay,processing
1162,352,665,86,889.7,2676.98,2021-11-07,51 Glacier Hill Plaza,credit card,shipped
1163,328,961,100,925.52,6992.98,2022-11-10,70384 Magdeline Park,PayPal,delivered
1164,766,970,68,63.66,8699.58,2022-07-30,2310 Derek Center,Apple Pay,shipped
1165,735,92,60,7.23,4415.33,2021-11-09,278 Tennessee Drive,PayPal,pending
1166,964,739,4,961.94,152.85,2022-08-29,1 Hooker Junction,credit card,pending
1167,560,927,41,990.43,8764.17,2021-12-08,2275 Trailsway Park,PayPal,shipped
1168,55,744,59,503.84,578.32,2020-09-17,60 Summer Ridge Hill,Apple Pay,delivered
1169,683,520,13,571.83,7757.31,2020-03-06,42459 7th Terrace,credit card,delivered
1170,680,108,29,100.64,3352.69,2020-09-19,315 Birchwood Circle,PayPal,processing
1171,748,222,26,152.25,3049.19,2021-01-15,931 Erie Park,PayPal,pending
1172,543,581,69,176.2,9590.79,2020-08-20,9136 Fallview Court,Apple Pay,delivered
1173,627,351,18,336.47,2297.44,2022-02-17,979 Oakridge Place,Apple Pay,shipped
1174,458,195,31,276.56,6561.97,2022-10-28,163 Kipling Court,credit card,processing
1175,693,585,66,994.81,6662.85,2020-10-11,398 Cherokee Hill,PayPal,processing
1176,268,994,97,343.09,7604.15,2022-11-10,554 Bunker Hill Parkway,Apple Pay,shipped
1177,287,979,41,965.9,1723.86,2022-01-18,01815 Florence Circle,credit card,pending
1178,375,681,84,127.76,8613.2,2020-08-29,6 Shopko Crossing,PayPal,pending
1179,194,838,71,530.24,2463.46,2020-04-07,9 Pearson Place,credit card,delivered
1180,552,950,39,181.95,8686.71,2021-07-06,489 Huxley Hill,Apple Pay,shipped
1181,971,103,83,428.55,3590.15,2020-07-11,290 1st Trail,credit card,processing
1182,958,706,71,823.07,2807.18,2021-07-11,175 Laurel Trail,PayPal,processing
1183,756,94,87,604.32,3089.97,2021-04-21,2268 Corben Drive,PayPal,pending
1184,712,231,4,171.0,504.83,2020-12-26,8626 Hooker Junction,credit card,processing
1185,479,969,64,923.48,3432.93,2021-12-18,36968 School Trail,Apple Pay,shipped
1186,537,518,44,816.22,4112.69,2020-10-19,1 Mcguire Point,Apple Pay,shipped
1187,329,28,44,720.25,6555.57,2022-10-14,4052 1st Park,PayPal,pending
1188,7,956,84,692.76,3117.25,2021-06-03,14961 Gerald Plaza,Apple Pay,processing
1189,106,929,66,554.1,1014.62,2022-11-24,5 Sutherland Point,credit card,delivered
1190,185,801,2,133.53,3081.68,2020-12-05,9135 Fieldstone Crossing,PayPal,shipped
1191,758,461,52,712.09,6996.46,2020-09-08,931 Debra Alley,Apple Pay,delivered
1192,68,792,63,650.85,3215.16,2022-12-15,39 Bunting Center,credit card,shipped
1193,273,252,36,14.47,2755.06,2020-10-25,68 Badeau Point,PayPal,processing
1194,954,578,92,999.23,6170.05,2021-10-31,545 Mcbride Street,PayPal,delivered
1195,555,364,25,122.21,4085.18,2020-02-06,4 American Pass,Apple Pay,delivered
1196,266,806,80,922.91,4033.98,2021-03-08,9 Sutteridge Avenue,PayPal,pending
1197,614,834,48,563.95,4656.25,2022-10-24,376 Texas Pass,credit card,shipped
1198,645,553,9,370.63,8985.88,2022-04-01,9 Bellgrove Hill,PayPal,shipped
1199,699,36,42,673.38,1505.97,2022-03-18,6 Old Shore Hill,Apple Pay,pending
1200,306,283,57,165.89,2493.71,2022-02-17,455 7th Way,PayPal,delivered
1201,353,667,87,227.82,6728.55,2021-11-20,65 Anderson Terrace,Apple Pay,shipped
1202,750,263,89,758.7,2807.01,2020-12-30,5907 Grover Terrace,PayPal,processing
1203,188,111,26,921.21,6927.61,2022-09-26,21 Graedel Lane,Apple Pay,delivered
1204,2,916,74,180.46,568.65,2021-07-05,4 Katie Trail,Apple Pay,pending
1205,741,375,91,305.43,4731.28,2022-12-20,0778 Esch Trail,Apple Pay,processing
1206,310,748,51,871.37,9551.7,2020-08-25,5087 Sullivan Way,credit card,delivered
1207,287,224,86,98.71,2902.07,2022-10-20,258 Meadow Valley Place,credit card,delivered
1208,8,999,39,681.59,6138.83,2021-09-10,275 Bashford Plaza,credit card,processing
1209,96,803,68,756.98,6251.02,2021-02-01,58 Badeau Street,PayPal,delivered
1210,450,83,20,244.68,239.21,2022-02-14,771 Jenna Trail,credit card,processing
1211,697,913,20,227.54,6312.19,2022-09-20,59 Erie Alley,PayPal,shipped
1212,601,869,53,869.26,1485.06,2021-10-22,6728 Westend Drive,PayPal,processing
1213,990,355,56,435.72,1913.09,2021-07-22,63 Starling Park,credit card,delivered
1214,812,365,19,95.65,7255.37,2020-09-13,1 Shopko Plaza,PayPal,processing
1215,465,92,39,786.22,7848.89,2022-07-17,70 Hermina Avenue,credit card,processing
1216,36,967,89,677.32,23.53,2020-12-18,4308 Red Cloud Street,credit card,pending
1217,875,573,81,265.51,3118.21,2020-08-09,17 Mesta Drive,PayPal,shipped
1218,813,642,31,99.57,2033.32,2022-04-26,13211 Russell Avenue,Apple Pay,pending
1219,454,540,10,252.8,3869.11,2022-11-27,440 Columbus Terrace,credit card,delivered
1220,311,893,52,219.19,3621.02,2020-04-28,1 Mayer Pass,PayPal,pending
1221,908,43,21,137.6,2518.32,2021-11-08,2191 Stone Corner Lane,PayPal,shipped
1222,343,775,30,444.21,9482.73,2021-06-14,1 Mendota Plaza,Apple Pay,pending
1223,956,67,15,868.15,585.06,2021-05-23,0 Ridgeway Alley,PayPal,pending
1224,86,691,97,330.96,4490.29,2021-12-24,2 Jay Street,PayPal,processing
1225,336,790,41,779.5,7079.36,2020-05-20,06526 Esch Plaza,credit card,pending
1226,616,156,14,111.85,871.38,2021-12-07,67 Pine View Plaza,PayPal,processing
1227,171,122,39,83.22,4076.29,2022-07-01,2710 Pond Junction,credit card,processing
1228,824,470,19,960.5,1461.54,2021-08-25,09 Autumn Leaf Way,Apple Pay,pending
1229,441,99,7,968.94,2207.66,2020-08-10,49 Cherokee Alley,PayPal,shipped
1230,669,832,39,881.96,2601.23,2021-06-29,4 Sugar Pass,PayPal,pending
1231,572,773,24,939.98,8949.98,2022-09-20,87990 Mcbride Circle,credit card,pending
1232,54,221,80,398.1,4404.73,2021-03-08,3513 Havey Parkway,credit card,delivered
1233,714,411,17,947.87,7644.72,2020-11-20,7 Myrtle Court,Apple Pay,shipped
1234,313,693,42,449.96,8656.03,2022-11-02,72070 Linden Drive,PayPal,processing
1235,731,549,50,645.05,259.92,2021-02-10,3902 Clove Park,credit card,delivered
1236,9,391,73,884.15,4752.27,2020-09-28,491 Ryan Road,Apple Pay,delivered
1237,680,781,26,408.78,6195.08,2022-07-03,1911 Grover Trail,credit card,shipped
1238,366,484,5,791.81,9194.08,2020-08-29,87 Kings Trail,credit card,delivered
1239,143,98,86,778.94,5913.69,2021-09-16,93 Iowa Parkway,Apple Pay,processing
1240,936,649,22,668.66,8611.67,2021-03-29,31962 Schiller Avenue,PayPal,pending
1241,546,393,74,624.35,1405.22,2022-01-27,0 Union Hill,PayPal,delivered
1242,826,979,89,839.84,6341.25,2021-09-09,3 Clyde Gallagher Park,Apple Pay,shipped
1243,440,39,6,289.47,4193.67,2022-10-11,9 Sutherland Terrace,Apple Pay,delivered
1244,566,651,20,732.5,6506.82,2021-06-05,6595 Calypso Circle,credit card,processing
1245,821,243,75,65.58,9892.21,2020-10-30,6 Meadow Vale Center,credit card,pending
1246,501,740,19,324.19,4951.07,2020-04-21,5622 Lerdahl Alley,credit card,pending
1247,226,876,89,364.28,6915.59,2020-06-30,714 Acker Court,Apple Pay,pending
1248,24,877,65,644.93,7723.87,2021-06-03,723 Golden Leaf Hill,PayPal,processing
1249,982,41,71,491.52,1045.88,2020-10-25,0955 Cordelia Road,PayPal,delivered
1250,421,923,81,904.65,671.88,2020-05-20,151 Gale Point,Apple Pay,shipped
1251,71,988,89,889.68,54.31,2022-07-05,9603 Summit Avenue,PayPal,delivered
1252,48,990,9,34.61,9306.09,2020-07-04,036 Lukken Street,PayPal,pending
1253,201,659,71,20.47,6429.51,2021-10-20,09 Linden Parkway,Apple Pay,processing
1254,166,323,65,500.45,9605.63,2021-07-02,88421 Warbler Center,PayPal,processing
1255,369,245,74,317.17,5942.24,2022-09-08,49 Sommers Parkway,credit card,processing
1256,987,366,44,124.12,9164.48,2022-11-23,33 Valley Edge Circle,credit card,pending
1257,570,867,19,940.99,7637.69,2021-02-23,10327 Spenser Plaza,credit card,processing
1258,180,491,35,781.6,696.48,2020-04-27,569 Oak Trail,Apple Pay,delivered
1259,999,615,32,29.29,4305.94,2022-10-18,45422 Clemons Terrace,Apple Pay,shipped
1260,157,27,10,155.58,6007.52,2020-03-02,37 Nova Point,credit card,pending
1261,75,624,89,5.05,7693.55,2020-02-12,56 Portage Parkway,PayPal,shipped
1262,934,389,21,846.38,7276.37,2020-08-14,89511 Kedzie Terrace,credit card,delivered
1263,116,963,69,124.47,7802.9,2021-10-07,0 Emmet Plaza,Apple Pay,delivered
1264,955,11,80,579.54,4420.89,2020-07-03,07 Fuller Pass,credit card,delivered
1265,610,289,59,377.9,4949.39,2020-10-04,4 Sutteridge Point,Apple Pay,shipped
1266,831,227,2,652.41,1767.29,2021-10-03,3 Laurel Terrace,Apple Pay,pending
1267,285,772,60,920.33,5030.99,2020-07-10,89 Packers Trail,credit card,pending
1268,768,87,24,37.06,5461.89,2022-08-01,64 Crownhardt Point,credit card,pending
1269,307,713,71,50.02,4307.51,2022-05-18,84157 Jenna Circle,PayPal,pending
1270,395,337,49,284.94,816.99,2021-08-01,83 Larry Parkway,PayPal,processing
1271,740,727,83,104.09,9594.98,2021-10-11,21 Pepper Wood Way,Apple Pay,delivered
1272,203,644,2,824.18,2677.8,2020-10-19,3 Clemons Court,Apple Pay,delivered
1273,274,793,68,507.76,7225.56,2022-08-09,332 Kim Avenue,Apple Pay,shipped
1274,457,637,70,8.73,5718.75,2022-03-24,7037 Westport Place,credit card,processing
1275,580,249,80,80.15,3536.15,2020-01-08,60170 Harbort Court,PayPal,processing
1276,14,638,70,899.49,4335.35,2020-06-10,6122 Dakota Avenue,credit card,pending
1277,853,952,51,151.14,2057.42,2020-09-23,92787 School Drive,PayPal,delivered
1278,876,76,2,932.63,4986.4,2022-07-27,3 Cordelia Street,Apple Pay,delivered
1279,150,168,97,224.39,4154.95,2021-02-12,79 Mendota Pass,Apple Pay,shipped
1280,882,915,90,508.17,1508.78,2020-09-21,3 Russell Pass,PayPal,shipped
1281,922,506,34,532.9,15.08,2021-04-17,84307 Golf Course Point,PayPal,pending
1282,339,895,17,900.93,5650.1,2021-08-21,501 Melrose Junction,PayPal,processing
1283,951,590,96,776.44,7390.22,2021-10-23,91 Michigan Drive,Apple Pay,processing
1284,526,501,69,6.5,6576.61,2022-07-16,91019 Warner Terrace,PayPal,processing
1285,10,386,38,373.85,2274.42,2021-06-28,999 Springview Trail,Apple Pay,delivered
1286,425,371,7,954.95,3817.61,2020-02-19,7947 Prentice Park,PayPal,shipped
1287,620,301,92,965.61,8360.08,2022-07-31,613 Texas Place,Apple Pay,processing
1288,130,610,44,644.95,8251.49,2022-09-09,00 Nelson Hill,Apple Pay,shipped
1289,901,45,49,401.71,129.86,2021-04-06,10 Northridge Circle,Apple Pay,processing
1290,64,673,63,290.12,9167.42,2020-07-05,5 Weeping Birch Junction,credit card,processing
1291,471,901,88,29.53,1267.48,2021-08-16,2666 Hazelcrest Alley,Apple Pay,pending
1292,909,699,21,335.87,2356.64,2022-03-17,7 Vidon Way,Apple Pay,pending
1293,579,666,54,421.3,7924.21,2022-02-20,688 Crownhardt Hill,Apple Pay,delivered
1294,991,765,78,835.48,3822.24,2020-02-08,71 Eagle Crest Point,Apple Pay,delivered
1295,431,753,71,939.33,559.59,2022-06-07,32053 Tennyson Drive,credit card,delivered
1296,497,144,51,805.6,4463.23,2021-07-14,41596 Donald Lane,PayPal,processing
1297,911,419,19,292.53,9595.91,2020-05-15,5270 Nancy Terrace,credit card,shipped
1298,373,614,19,313.44,9407.76,2022-01-12,28 Westport Place,Apple Pay,processing
1299,145,412,22,661.27,1578.7,2021-07-21,8461 Cordelia Circle,credit card,pending
1300,317,665,36,321.25,7913.83,2020-03-19,2073 Westridge Drive,PayPal,processing
1301,852,294,59,322.08,6794.94,2021-05-24,752 Thompson Crossing,credit card,processing
1302,386,417,63,927.14,7766.79,2020-06-20,64 Elgar Avenue,credit card,pending
1303,210,185,88,879.58,1524.7,2020-08-28,2289 Fairfield Terrace,credit card,delivered
1304,576,203,15,303.77,5832.99,2020-11-23,31 Garrison Place,Apple Pay,delivered
1305,528,695,51,138.28,4264.91,2020-11-03,7 Division Center,Apple Pay,processing
1306,743,161,85,357.61,1271.07,2020-06-11,3 Granby Trail,PayPal,pending
1307,653,102,21,298.11,6514.4,2021-04-17,870 Lyons Street,credit card,delivered
1308,649,162,94,196.32,8774.14,2022-10-29,1 Eliot Road,Apple Pay,pending
1309,983,681,55,955.08,9488.73,2020-10-26,48 Saint Paul Center,credit card,pending
1310,595,934,13,886.93,6243.95,2020-04-11,8637 Buell Place,credit card,processing
1311,837,487,18,257.19,1036.23,2020-11-26,9958 Lake View Avenue,credit card,pending
1312,986,171,60,714.81,4986.21,2021-06-17,5978 Gulseth Alley,credit card,delivered
1313,128,357,4,130.39,1601.26,2020-02-26,77360 Westend Center,Apple Pay,shipped
1314,449,310,88,214.31,9141.74,2021-10-15,32 Hollow Ridge Road,credit card,delivered
1315,693,655,87,483.33,5839.91,2022-07-13,318 Del Sol Terrace,PayPal,pending
1316,123,827,12,176.4,6150.93,2020-07-26,8 Northport Avenue,credit card,pending
1317,739,497,31,687.8,8195.29,2021-04-12,6 Aberg Terrace,Apple Pay,processing
1318,533,707,18,464.46,9042.02,2020-11-06,737 Eagle Crest Road,credit card,delivered
1319,639,545,32,15.14,6535.31,2022-02-08,08 Fairview Circle,PayPal,pending
1320,554,175,84,184.24,2463.93,2020-10-12,1494 Anderson Alley,Apple Pay,pending
1321,484,992,4,411.8,5465.96,2021-11-16,60890 Gina Street,credit card,shipped
1322,964,214,93,610.07,629.33,2020-11-16,60750 Fuller Junction,PayPal,processing
1323,728,210,75,779.04,6245.71,2021-06-05,32 Crowley Avenue,PayPal,pending
1324,137,64,67,426.23,9637.37,2021-01-01,34 Pawling Park,Apple Pay,pending
1325,176,682,5,46.33,3864.57,2021-07-12,987 Kings Street,credit card,shipped
1326,163,392,31,969.51,9494.42,2021-07-20,86679 Sutteridge Park,Apple Pay,processing
1327,499,931,12,933.43,6916.84,2022-01-05,9558 Arkansas Hill,Apple Pay,processing
1328,340,1,94,633.67,2302.09,2021-10-27,69 Caliangt Place,Apple Pay,pending
1329,216,77,17,19.8,8044.38,2020-05-07,45857 Kedzie Plaza,PayPal,processing
1330,74,151,11,183.55,32.85,2021-08-22,524 Shoshone Road,Apple Pay,pending
1331,21,26,29,360.24,5257.18,2020-09-18,6 Fair Oaks Alley,PayPal,shipped
1332,382,782,52,313.53,3152.78,2020-07-11,772 Paget Trail,Apple Pay,delivered
1333,264,703,24,541.18,8924.71,2022-09-17,8 Browning Place,Apple Pay,shipped
1334,732,968,19,708.09,7330.19,2020-05-11,7247 Hayes Trail,Apple Pay,pending
1335,61,408,99,132.67,8452.95,2021-02-24,3 Hazelcrest Drive,PayPal,pending
1336,756,257,8,499.28,435.81,2020-07-07,91091 Monument Plaza,Apple Pay,shipped
1337,765,626,25,483.8,6807.94,2021-12-18,1 Burning Wood Way,PayPal,processing
1338,200,672,44,501.59,3242.24,2022-01-11,4453 Loeprich Pass,PayPal,delivered
1339,588,648,58,14.6,1547.62,2020-04-19,203 Algoma Trail,Apple Pay,delivered
1340,80,90,17,125.72,1590.04,2020-01-01,81 La Follette Point,Apple Pay,delivered
1341,288,997,77,604.71,623.39,2021-08-28,3 Linden Center,Apple Pay,pending
1342,460,101,95,637.13,8071.04,2021-12-20,094 East Plaza,Apple Pay,shipped
1343,577,182,36,872.0,9600.65,2022-04-25,9 Randy Center,Apple Pay,pending
1344,860,742,70,692.72,9760.44,2021-12-27,1789 Gateway Avenue,Apple Pay,delivered
1345,275,902,20,606.41,4694.94,2021-03-31,8630 Burrows Drive,credit card,pending
1346,79,611,81,475.3,6258.54,2021-03-29,344 Shopko Pass,credit card,shipped
1347,38,307,70,844.39,2899.56,2020-06-17,3595 Arizona Trail,credit card,processing
1348,857,738,98,214.51,906.13,2020-12-06,9 Bunting Terrace,PayPal,shipped
1349,181,74,42,346.27,6736.05,2022-08-31,164 Lighthouse Bay Parkway,PayPal,processing
1350,660,852,58,12.31,3404.98,2021-12-29,948 Ruskin Road,Apple Pay,pending
1351,511,960,47,88.6,2349.22,2020-05-07,7101 Jana Junction,Apple Pay,delivered
1352,886,551,5,626.12,8447.91,2020-06-13,7 Anthes Court,Apple Pay,delivered
1353,485,816,1,588.4,1174.46,2021-09-19,9588 Butterfield Pass,PayPal,processing
1354,445,16,72,494.83,979.6,2021-02-23,27 Westend Junction,PayPal,delivered
1355,659,560,80,922.72,6560.32,2021-09-01,2940 Jenifer Alley,PayPal,shipped
1356,487,415,73,399.47,1748.91,2022-07-10,898 Chive Avenue,Apple Pay,shipped
1357,887,479,27,676.34,6638.05,2020-06-27,50762 Doe Crossing Court,PayPal,shipped
1358,542,370,17,990.31,8344.64,2021-04-05,320 Dorton Lane,credit card,delivered
1359,12,431,18,883.29,1365.83,2022-01-05,8 Maple Court,PayPal,pending
1360,519,455,78,271.26,6687.38,2021-07-14,1 Corscot Court,PayPal,processing
1361,255,696,38,981.08,9284.82,2020-03-22,989 Ruskin Trail,Apple Pay,delivered
1362,298,424,33,575.67,1918.64,2021-10-15,4 Nelson Hill,PayPal,delivered
1363,968,498,17,773.7,2996.95,2021-10-26,5 Derek Terrace,Apple Pay,delivered
1364,169,820,88,942.27,5349.2,2021-07-27,1207 Rowland Junction,credit card,processing
1365,236,808,63,486.5,3079.51,2020-10-18,30470 Sheridan Pass,PayPal,pending
1366,787,149,78,705.72,9462.77,2020-10-10,7 Sherman Street,credit card,processing
1367,99,957,16,24.02,922.91,2022-10-29,3 Nobel Center,PayPal,delivered
1368,256,429,97,933.81,8688.91,2021-08-16,2436 Moland Point,PayPal,processing
1369,379,940,82,370.33,7794.65,2022-08-11,78 Pepper Wood Circle,Apple Pay,pending
1370,917,744,98,811.13,150.17,2022-07-08,398 Bashford Lane,Apple Pay,pending
1371,83,735,5,121.2,1161.27,2020-02-13,0157 Del Mar Avenue,credit card,delivered
1372,545,422,84,252.33,7062.64,2021-08-10,4343 Nancy Point,Apple Pay,shipped
1373,629,22,80,497.42,8785.11,2020-05-25,81 Grover Avenue,Apple Pay,delivered
1374,106,996,9,743.7,4709.41,2022-01-26,1305 Arkansas Park,credit card,processing
